Date Time,min,max,mean,id
2021-07-01,581.198,581.45,581.2953,9076060
2021-07-06,581.158,581.496,581.32715,9076060
2021-07-11,581.184,581.457,581.30817,9076060
2021-07-16,581.033,581.49,581.3273,9076060
2021-07-21,581.106,581.44,581.2497,9076060
2021-07-26,581.266,581.598,581.3854,9076060
2021-07-31,581.109,581.637,581.3737,9076060
2021-07-01,601.47,602.201,601.8954,9076070
2021-07-06,601.581,602.346,601.85406,9076070
2021-07-11,601.312,602.172,601.73114,9076070
2021-07-16,601.43,602.182,601.7496,9076070
2021-07-21,601.381,602.051,601.7396,9076070
2021-07-26,601.486,602.146,601.78467,9076070
2021-07-31,601.263,602.224,601.76587,9076070
2021-07-01,602.047,602.497,602.3449,9099004
2021-07-06,602.123,602.5,602.2898,9099004
2021-07-11,601.985,602.464,602.1913,9099004
2021-07-16,602.051,602.3,602.1791,9099004
2021-07-21,601.965,602.349,602.18243,9099004
2021-07-26,602.051,602.343,602.2067,9099004
2021-07-31,602.005,602.454,602.21606,9099004
2021-07-01,2.68,13.389,7.9462376,9446484
2021-07-06,0.564,11.355,7.5204706,9446484
2021-07-11,-1.348,12.461,7.425871,9446484
2021-07-16,2.799,12.946,7.6062875,9446484
2021-07-21,-1.499,12.602,7.4425125,9446484
2021-07-26,-1.578,13.068,7.4772377,9446484
2021-07-31,3.189,12.631,7.8241916,9446484
2021-07-01,0.978,2.26,1.6902375,8726384
2021-07-06,0.23,2.923,1.8347125,8726384
2021-07-11,0.128,3.11,1.7402124,8726384
2021-07-16,0.738,2.477,1.7394166,8726384
2021-07-21,0.318,3.488,2.06685,8726384
2021-07-26,0.6,3.478,2.1015499,8726384
2021-07-31,1.355,2.854,2.0386207,8726384
2021-07-01,4.055,5.489,4.8611207,8726520
2021-07-06,3.668,6.158,5.0665,8726520
2021-07-11,3.278,6.335,4.9255667,8726520
2021-07-16,3.848,5.659,4.9073334,8726520
2021-07-21,3.399,6.726,5.272025,8726520
2021-07-26,3.642,6.736,5.2644835,8726520
2021-07-31,4.432,6.109,5.1945624,8726520
2021-07-01,28.957,30.64,29.865555,8726607
2021-07-06,28.625,31.302,30.117205,8726607
2021-07-11,28.219,31.496,29.952576,8726607
2021-07-16,28.773,30.85,29.904797,8726607
2021-07-21,28.409,31.841,30.331776,8726607
2021-07-26,28.497,31.952,30.257917,8726607
2021-07-31,29.413,31.28,30.259226,8726607
2021-07-01,0.968,2.766,1.9464458,8726674
2021-07-06,0.384,3.356,2.13545,8726674
2021-07-11,0.19,3.704,2.0890708,8726674
2021-07-16,0.745,3.097,1.9906583,8726674
2021-07-21,0.381,3.986,2.4547918,8726674
2021-07-26,0.436,4.144,2.3444707,8726674
2021-07-31,1.444,3.392,2.3632667,8726674
2021-07-01,7.021,16.329,11.991183,9454240
2021-07-06,6.65,16.906,12.110004,9454240
2021-07-11,4.665,18.648,12.260504,9454240
2021-07-16,6.539,16.722,12.129896,9454240
2021-07-21,5.112,18.996,12.573955,9454240
2021-07-26,3.622,19.56,12.189079,9454240
2021-07-31,8.55,16.434,12.134663,9454240
2021-06-01,2.726,4.688,3.6421876,8447930
2021-06-06,3.304,4.925,3.904996,8447930
2021-06-11,3.425,5.423,4.2358,8447930
2021-06-16,3.402,5.354,4.326229,8447930
2021-06-21,3.015,5.902,4.1634126,8447930
2021-06-26,2.241,5.715,3.727404,8447930
2021-06-01,3.74,9.337,6.7068377,8665530
2021-06-06,3.163,8.402,5.842421,8665530
2021-06-11,3.169,8.635,5.7375627,8665530
2021-06-16,3.799,8.602,6.4704375,8665530
2021-06-21,1.827,8.786,5.225125,8665530
2021-06-26,2.687,9.839,6.0408335,8665530
2021-06-01,5.331,15.978,11.3572,9449424
2021-06-06,7.077,14.61,11.375962,9449424
2021-06-11,5.0,15.358,11.507225,9449424
2021-06-16,5.965,15.594,11.294717,9449424
2021-06-21,5.758,15.39,11.128204,9449424
2021-06-26,3.383,16.24,11.707325,9449424
2021-06-01,1.329,7.487,4.44785,8551910
2021-06-06,1.772,7.277,4.4733834,8551910
2021-06-11,2.723,8.379,5.597067,8551910
2021-06-16,1.732,7.762,4.8027124,8551910
2021-06-21,1.768,7.772,4.7687373,8551910
2021-06-26,1.552,8.278,4.9585624,8551910
2021-06-01,3.904,5.522,4.747746,8573364
2021-06-06,3.894,5.505,4.602279,8573364
2021-06-11,4.364,6.155,5.259575,8573364
2021-06-16,3.973,5.23,4.5998125,8573364
2021-06-21,3.976,5.948,4.964979,8573364
2021-06-26,4.272,6.175,5.065233,8573364
2021-06-01,3.658,6.775,5.1478624,8573927
2021-06-06,3.451,6.709,5.0553164,8573927
2021-06-11,4.314,7.182,5.704779,8573927
2021-06-16,3.53,6.581,5.1337,8573927
2021-06-21,3.888,7.152,5.375375,8573927
2021-06-26,3.924,7.198,5.5696836,8573927
2021-06-01,4.711,6.207,5.451704,8574680
2021-06-06,4.783,6.171,5.3274293,8574680
2021-06-11,5.112,6.946,6.0595164,8574680
2021-06-16,4.672,5.925,5.2343583,8574680
2021-06-21,4.662,6.594,5.647733,8574680
2021-06-26,4.977,6.834,5.7677293,8574680
2021-06-01,5.194,6.407,5.781821,8575512
2021-06-06,5.03,6.407,5.674471,8575512
2021-06-11,5.456,7.08,6.4026375,8575512
2021-06-16,5.223,6.296,5.6863127,8575512
2021-06-21,4.97,6.706,5.970325,8575512
2021-06-26,5.249,6.946,6.0593166,8575512
2021-06-01,4.203,5.633,4.913025,8577330
2021-06-06,4.032,5.505,4.817983,8577330
2021-06-11,4.495,6.493,5.687021,8577330
2021-06-16,4.364,5.669,4.9929,8577330
2021-06-21,4.249,5.702,5.087529,8577330
2021-06-26,4.19,5.951,5.159825,8577330
2021-06-01,5.046,8.107,6.6180835,8594900
2021-06-06,4.816,7.917,6.3358335,8594900
2021-06-11,5.486,8.816,7.327942,8594900
2021-06-16,5.043,7.69,6.4039583,8594900
2021-06-21,4.934,8.363,6.6852665,8594900
2021-06-26,5.095,8.675,6.8436375,8594900
2021-06-01,16.913,18.547,17.659687,8635027
2021-06-06,16.69,18.428,17.579222,8635027
2021-06-11,17.142,19.728,18.67548,8635027
2021-06-16,16.929,18.406,17.611742,8635027
2021-06-21,16.831,18.717,17.856392,8635027
2021-06-26,16.88,19.104,17.937078,8635027
2021-06-01,5.387,6.801,6.07735,8635750
2021-06-06,5.289,6.699,6.0078793,8635750
2021-06-11,5.82,7.776,6.9266086,8635750
2021-06-16,5.577,6.978,6.260842,8635750
2021-06-21,5.489,6.909,6.2464333,8635750
2021-06-26,5.43,7.201,6.319875,8635750
2021-06-01,2.648,3.973,3.296425,8636580
2021-06-06,2.664,3.809,3.2070875,8636580
2021-06-11,3.448,4.59,4.0835915,8636580
2021-06-16,3.009,4.206,3.6391542,8636580
2021-06-21,2.736,4.334,3.4070542,8636580
2021-06-26,2.579,4.337,3.5016875,8636580
2021-06-01,3.77,6.621,5.170625,8632200
2021-06-06,3.809,6.552,5.080504,8632200
2021-06-11,4.623,7.234,5.9535084,8632200
2021-06-16,4.403,7.09,5.7332835,8632200
2021-06-21,3.73,7.372,5.29945,8632200
2021-06-26,3.563,7.438,5.288883,8632200
2021-06-01,5.489,7.982,6.749196,8637689
2021-06-06,5.554,7.93,6.6064916,8637689
2021-06-11,6.375,8.406,7.482375,8637689
2021-06-16,6.03,8.425,7.2132416,8637689
2021-06-21,5.387,8.553,6.765529,8637689
2021-06-26,5.361,8.743,6.918521,8637689
2021-06-01,4.616,7.29,5.97615,8638610
2021-06-06,4.747,7.195,5.8567166,8638610
2021-06-11,5.538,7.736,6.6946793,8638610
2021-06-16,5.322,7.772,6.553654,8638610
2021-06-21,4.58,7.838,6.001121,8638610
2021-06-26,4.446,8.074,6.141429,8638610
2021-06-01,4.541,7.428,5.9822793,8638901
2021-06-06,4.623,7.379,5.8978877,8638901
2021-06-11,5.479,8.015,6.7180915,8638901
2021-06-16,5.282,7.91,6.563125,8638901
2021-06-21,4.498,8.087,6.0569873,8638901
2021-06-26,4.232,8.281,6.062383,8638901
2021-06-01,21.824,24.875,23.343088,8639348
2021-06-06,21.969,24.76,23.245104,8639348
2021-06-11,22.687,25.318,24.081446,8639348
2021-06-16,22.454,25.397,23.948858,8639348
2021-06-21,21.709,25.367,23.35565,8639348
2021-06-26,21.713,25.712,23.548237,8639348
2021-06-01,27.346,29.429,28.38615,8775222
2021-06-06,28.015,28.612,28.359129,8775222
2021-06-11,27.52,28.455,28.019909,8775222
2021-06-16,27.244,28.205,27.778608,8775222
2021-06-21,27.444,28.573,27.983921,8775222
2021-06-26,27.172,28.337,27.771383,8775222
2021-06-01,5.636,6.634,6.154754,8775237
2021-06-06,5.459,6.575,6.205596,8775237
2021-06-11,4.705,6.43,5.7953377,8775237
2021-06-16,4.626,6.125,5.6595793,8775237
2021-06-21,4.511,6.342,5.826908,8775237
2021-06-26,4.37,6.214,5.5527043,8775237
2021-06-01,25.089,26.611,25.830812,8775241
2021-06-06,24.997,26.447,25.965246,8775241
2021-06-11,24.222,26.237,25.41925,8775241
2021-06-16,23.934,26.03,25.361032,8775241
2021-06-21,24.298,26.017,25.440525,8775241
2021-06-26,23.622,26.047,25.166992,8775241
2021-06-01,5.138,6.378,5.952833,8775296
2021-06-06,5.604,6.138,5.906279,8775296
2021-06-11,5.105,5.968,5.5579247,8775296
2021-06-16,4.921,5.741,5.3538585,8775296
2021-06-21,5.059,6.171,5.5570126,8775296
2021-06-26,4.774,5.837,5.3297124,8775296
2021-06-01,572.986,573.225,573.10645,9063063
2021-06-06,572.953,573.251,573.13385,9063063
2021-06-11,573.025,573.402,573.2394,9063063
2021-06-16,572.995,573.442,573.21466,9063063
2021-06-21,572.546,573.934,573.2087,9063063
2021-06-26,572.91,573.396,573.17804,9063063
2021-06-01,2.467,7.972,5.148275,8536110
2021-06-06,3.061,7.89,5.1989083,8536110
2021-06-11,3.868,9.104,6.1058917,8536110
2021-06-16,3.445,8.573,5.786317,8536110
2021-06-21,2.625,9.042,5.4541874,8536110
2021-06-26,2.07,9.144,5.205254,8536110
2021-06-01,16.601,25.108,20.87187,8539094
2021-06-06,17.057,24.833,21.06511,8539094
2021-06-11,17.487,25.997,21.972092,8539094
2021-06-16,16.959,25.341,21.014559,8539094
2021-06-21,17.018,25.42,21.328775,8539094
2021-06-26,16.752,25.876,21.294716,8539094
2021-06-01,21.591,28.127,24.932583,8540433
2021-06-06,22.08,27.9,25.006346,8540433
2021-06-11,22.615,29.219,26.145771,8540433
2021-06-16,22.008,28.491,25.258505,8540433
2021-06-21,22.044,28.589,25.332363,8540433
2021-06-26,21.814,29.127,25.521242,8540433
2021-06-01,3.635,10.896,7.3908043,8545240
2021-06-06,4.127,10.633,7.5257626,8545240
2021-06-11,4.57,11.969,8.570421,8545240
2021-06-16,4.072,11.191,7.659858,8545240
2021-06-21,4.068,11.28,7.8453126,8545240
2021-06-26,3.924,11.759,7.9537835,8545240
2021-06-01,19.403,26.883,23.198116,8546252
2021-06-06,19.859,26.624,23.352308,8546252
2021-06-11,20.226,27.881,24.316679,8546252
2021-06-16,19.747,27.116,23.394333,8546252
2021-06-21,19.806,27.224,23.639158,8546252
2021-06-26,19.6,27.7,23.69908,8546252
2021-06-01,14.016,23.156,18.635063,8548989
2021-06-06,14.409,22.789,18.767675,8548989
2021-06-11,14.764,23.894,19.64213,8548989
2021-06-16,14.239,23.31,18.662216,8548989
2021-06-21,14.259,23.32,18.99108,8548989
2021-06-26,14.019,23.806,18.932354,8548989
2021-06-01,22.441,28.691,25.544287,8551762
2021-06-06,22.831,28.415,25.558487,8551762
2021-06-11,23.757,29.836,26.76394,8551762
2021-06-16,22.867,29.075,25.912416,8551762
2021-06-21,22.877,29.104,25.892496,8551762
2021-06-26,22.671,29.701,26.113733,8551762
2021-06-01,19.009,24.521,21.729017,8555889
2021-06-06,19.665,24.455,21.7885,8555889
2021-06-11,20.42,25.646,22.692608,8555889
2021-06-16,19.879,25.095,22.339167,8555889
2021-06-21,19.259,25.512,22.029854,8555889
2021-06-26,18.704,25.643,21.824062,8555889
2021-06-01,2.776,7.451,5.105,8557380
2021-06-06,3.474,7.372,5.199333,8557380
2021-06-11,4.314,8.691,6.1842623,8557380
2021-06-16,3.862,8.045,5.795925,8557380
2021-06-21,3.028,8.478,5.455671,8557380
2021-06-26,2.457,8.57,5.216892,8557380
2021-06-01,5.997,7.792,6.9248543,8770613
2021-06-06,6.175,7.687,7.0219665,8770613
2021-06-11,5.597,7.467,6.6423626,8770613
2021-06-16,5.148,7.664,6.175054,8770613
2021-06-21,6.02,8.041,7.18865,8770613
2021-06-26,5.387,7.733,6.6465,8770613
2021-06-01,6.119,8.235,7.277846,8770777
2021-06-06,6.552,8.114,7.3948584,8770777
2021-06-11,5.735,7.867,6.9365416,8770777
2021-06-16,5.633,8.219,6.632342,8770777
2021-06-21,6.44,8.383,7.5780416,8770777
2021-06-26,5.564,8.199,7.0401044,8770777
2021-06-01,5.433,6.778,6.0945873,8771013
2021-06-06,5.62,6.781,6.2446876,8771013
2021-06-11,4.911,6.529,5.8005624,8771013
2021-06-16,4.698,7.054,5.5099707,8771013
2021-06-21,5.236,6.991,6.216279,8771013
2021-06-26,4.682,6.772,5.777971,8771013
2021-06-01,10.243,11.588,10.995404,8771341
2021-06-06,10.489,11.798,11.295721,8771341
2021-06-11,9.465,11.752,10.788962,8771341
2021-06-16,9.334,11.286,10.484254,8771341
2021-06-21,9.846,11.969,11.149471,8771341
2021-06-26,8.875,11.939,10.8248205,8771341
2021-06-01,5.525,6.69,6.1713667,8771450
2021-06-06,5.597,6.827,6.3811207,8771450
2021-06-11,4.846,6.699,5.9364667,8771450
2021-06-16,4.803,6.427,5.740375,8771450
2021-06-21,5.016,7.031,6.3000875,8771450
2021-06-26,4.321,6.873,5.9782085,8771450
2021-06-01,14.757,20.984,18.427559,9418767
2021-06-06,15.568,21.263,18.383791,9418767
2021-06-11,14.17,21.972,18.61106,9418767
2021-06-16,14.833,20.843,18.398947,9418767
2021-06-21,15.295,22.503,18.860962,9418767
2021-06-26,13.005,23.409,18.840063,9418767
2021-06-01,9.882,14.57,12.31498,8720218
2021-06-06,9.173,13.921,11.470558,8720218
2021-06-11,8.934,13.937,11.210654,8720218
2021-06-16,9.252,13.97,11.646383,8720218
2021-06-21,7.638,13.822,10.679004,8720218
2021-06-26,8.56,14.941,11.537296,8720218
2021-06-01,4.298,7.992,6.274521,8720219
2021-06-06,3.678,7.516,5.59695,8720219
2021-06-11,3.435,7.441,5.3457956,8720219
2021-06-16,3.871,7.536,5.771283,8720219
2021-06-21,2.569,7.352,4.991367,8720219
2021-06-26,3.514,8.36,5.881446,8720219
2021-06-01,-0.997,0.863,0.09200833,8720226
2021-06-06,-1.381,0.561,-0.32899168,8720226
2021-06-11,-1.755,0.387,-0.62505,8720226
2021-06-16,-1.168,0.65,-0.21480833,8720226
2021-06-21,-2.231,0.486,-0.7875208,8720226
2021-06-26,-1.188,1.112,0.03508333,8720226
2021-06-01,-0.338,0.705,0.23637083,8720357
2021-06-06,-0.643,0.344,-0.1458,8720357
2021-06-11,-1.03,0.131,-0.43962917,8720357
2021-06-16,-0.456,0.505,-0.034266666,8720357
2021-06-21,-1.142,0.246,-0.4772625,8720357
2021-06-26,-0.184,0.863,0.30773333,8720357
2021-06-01,2.736,8.904,5.9066877,8720030
2021-06-06,1.909,8.028,4.870354,8720030
2021-06-11,1.798,8.097,4.644321,8720030
2021-06-16,2.277,7.717,5.079233,8720030
2021-06-21,0.19,7.963,3.9636583,8720030
2021-06-26,1.325,9.432,5.1443124,8720030
2021-06-01,27.71,29.022,28.423983,8767816
2021-06-06,28.136,28.973,28.627241,8767816
2021-06-11,27.461,28.963,28.327183,8767816
2021-06-16,26.991,28.34,27.761703,8767816
2021-06-21,28.045,29.088,28.62015,8767816
2021-06-26,27.257,29.052,28.256783,8767816
2021-06-01,24.291,25.525,24.977913,8767961
2021-06-06,24.764,25.538,25.216755,8767961
2021-06-11,24.049,25.509,24.8799,8767961
2021-06-16,23.586,24.921,24.32985,8767961
2021-06-21,24.613,25.669,25.188221,8767961
2021-06-26,23.799,25.62,24.787596,8767961
2021-06-01,27.936,29.452,28.87625,8768094
2021-06-06,28.189,29.728,29.19487,8768094
2021-06-11,27.408,29.626,28.767517,8768094
2021-06-16,27.402,29.272,28.4252,8768094
2021-06-21,27.539,30.069,29.080896,8768094
2021-06-26,26.624,29.803,28.72976,8768094
2021-06-01,3.924,8.72,6.752521,9410660
2021-06-06,4.688,9.383,6.8933415,9410660
2021-06-11,3.373,9.905,6.7494206,9410660
2021-06-16,4.226,8.783,6.8678875,9410660
2021-06-21,4.124,10.098,6.892608,9410660
2021-06-26,2.48,11.194,7.060946,9410660
2021-06-01,1.781,9.583,6.2889585,9439040
2021-06-06,2.936,10.42,6.685246,9439040
2021-06-11,1.588,11.145,6.8466377,9439040
2021-06-16,1.778,9.646,6.3439665,9439040
2021-06-21,1.722,10.817,6.3436,9439040
2021-06-26,0.748,12.421,6.8868165,9439040
2021-06-01,0.919,7.083,4.3958836,9439099
2021-06-06,2.136,8.028,4.888417,9439099
2021-06-11,1.056,8.573,4.876408,9439099
2021-06-16,0.768,7.077,4.3522124,9439099
2021-06-21,0.863,8.104,4.2683706,9439099
2021-06-26,1.165,9.826,5.284679,9439099
2021-06-01,3.757,5.63,4.8172708,9439201
2021-06-06,5.843,7.297,6.460429,9439201
2021-06-11,3.852,6.512,5.0730042,9439201
2021-06-16,3.117,5.289,4.440833,9439201
2021-06-21,2.602,5.892,4.0693293,9439201
2021-06-26,4.272,7.661,5.7552667,9439201
2021-06-01,4.304,5.614,4.9296627,9440083
2021-06-06,6.673,7.726,7.1381207,9440083
2021-06-11,4.249,6.299,5.109646,9440083
2021-06-16,3.533,5.253,4.443675,9440083
2021-06-21,2.69,5.856,3.9382708,9440083
2021-06-26,4.524,7.467,5.7436833,9440083
2021-06-01,3.051,6.657,5.067975,9440422
2021-06-06,4.839,7.881,6.1140375,9440422
2021-06-11,3.366,7.861,5.44445,9440422
2021-06-16,2.72,6.529,4.8819623,9440422
2021-06-21,2.664,7.228,4.6100206,9440422
2021-06-26,3.763,9.049,6.0337377,9440422
2021-06-01,0.184,6.909,4.0256834,9440569
2021-06-06,1.299,7.818,4.4459457,9440569
2021-06-11,0.187,8.409,4.520292,9440569
2021-06-16,0.085,6.923,4.022171,9440569
2021-06-21,0.102,7.989,3.965721,9440569
2021-06-26,0.079,9.685,4.848729,9440569
2021-06-01,52.064,59.055,56.106556,9440581
2021-06-06,53.123,59.803,56.535217,9440581
2021-06-11,51.48,60.673,56.76037,9440581
2021-06-16,52.221,59.245,56.251293,9440581
2021-06-21,52.11,60.171,56.110775,9440581
2021-06-26,49.8,61.821,56.471382,9440581
2021-06-01,5.643,6.627,6.1752415,8760721
2021-06-06,5.738,6.729,6.3445415,8760721
2021-06-11,5.407,6.959,6.1782417,8760721
2021-06-16,5.64,6.568,6.1223626,8760721
2021-06-21,5.479,6.709,6.1351666,8760721
2021-06-26,5.161,7.26,6.244075,8760721
2021-06-01,31.654,32.982,32.353428,8760922
2021-06-06,31.857,33.1,32.57137,8760922
2021-06-11,31.388,33.33,32.375683,8760922
2021-06-16,31.69,32.881,32.27724,8760922
2021-06-21,31.394,32.976,32.27162,8760922
2021-06-26,31.007,33.632,32.44578,8760922
2021-06-01,8.848,9.383,9.060971,8761955
2021-06-06,8.415,8.885,8.606137,8761955
2021-06-11,7.923,8.471,8.2417,8761955
2021-06-16,8.789,9.137,8.95535,8761955
2021-06-21,8.599,8.957,8.785337,8761955
2021-06-26,7.234,7.802,7.4908123,8761955
2021-06-01,3.914,5.43,4.6136127,8773259
2021-06-06,4.449,5.026,4.7760334,8773259
2021-06-11,3.75,4.856,4.330517,8773259
2021-06-16,3.461,4.482,3.9682,8773259
2021-06-21,3.878,5.171,4.613654,8773259
2021-06-26,3.514,4.865,4.1926374,8773259
2021-06-01,12.438,13.274,12.81525,8773701
2021-06-06,12.516,13.196,12.961729,8773701
2021-06-11,12.073,12.913,12.535579,8773701
2021-06-16,11.759,12.772,12.305104,8773701
2021-06-21,11.775,13.071,12.581004,8773701
2021-06-26,11.444,12.838,12.23975,8773701
2021-06-01,26.407,27.47,27.0205,8773767
2021-06-06,26.827,27.618,27.296946,8773767
2021-06-11,25.938,27.421,26.78455,8773767
2021-06-16,25.656,27.1,26.669071,8773767
2021-06-21,25.656,27.441,26.76593,8773767
2021-06-26,25.059,27.287,26.42838,8773767
2021-06-01,10.469,12.631,11.553996,8723214
2021-06-06,10.518,12.457,11.5248165,8723214
2021-06-11,10.033,12.392,11.221066,8723214
2021-06-16,10.312,12.428,11.4098,8723214
2021-06-21,9.843,12.343,11.151642,8723214
2021-06-26,9.938,12.717,11.320071,8723214
2021-06-01,3.186,4.505,3.817225,8735180
2021-06-06,3.704,4.833,4.267075,8735180
2021-06-11,3.366,4.984,4.151746,8735180
2021-06-16,3.307,4.567,3.9733167,8735180
2021-06-21,3.524,4.839,4.2144,8735180
2021-06-26,3.314,5.551,4.423954,8735180
2021-06-01,29.262,31.142,30.159058,8735391
2021-06-06,29.928,31.444,30.76859,8735391
2021-06-11,29.715,31.617,30.65542,8735391
2021-06-16,29.531,31.152,30.24685,8735391
2021-06-21,30.03,31.493,30.70473,8735391
2021-06-26,29.452,32.208,30.782288,8735391
2021-06-01,13.829,15.492,14.636805,8735523
2021-06-06,14.442,15.807,15.1834545,8735523
2021-06-11,14.131,15.889,14.977917,8735523
2021-06-16,13.99,15.446,14.707079,8735523
2021-06-21,14.278,15.84,15.061962,8735523
2021-06-26,14.022,16.575,15.280538,8735523
2021-06-01,29.003,31.138,30.01735,8736897
2021-06-06,29.865,31.453,30.72429,8736897
2021-06-11,29.514,31.526,30.49485,8736897
2021-06-16,29.249,30.843,30.009491,8736897
2021-06-21,29.826,31.184,30.540934,8736897
2021-06-26,29.39,32.083,30.687834,8736897
2021-06-01,1.778,3.776,2.7436209,8737048
2021-06-06,2.575,4.055,3.4322624,8737048
2021-06-11,2.297,4.222,3.269621,8737048
2021-06-16,2.247,3.684,2.8902042,8737048
2021-06-21,2.644,3.95,3.3411334,8737048
2021-06-26,2.224,4.852,3.500379,8737048
2021-06-01,24.734,26.88,25.817238,8737138
2021-06-06,25.636,27.231,26.553375,8737138
2021-06-11,25.374,27.382,26.383541,8737138
2021-06-16,25.276,26.814,26.002438,8737138
2021-06-21,25.827,27.096,26.514038,8737138
2021-06-26,25.4,28.054,26.686016,8737138
2021-06-01,20.02,21.614,20.748713,8738043
2021-06-06,20.564,21.942,21.298613,8738043
2021-06-11,20.358,22.228,21.25035,8738043
2021-06-16,19.993,21.591,20.852062,8738043
2021-06-21,20.456,21.991,21.279009,8738043
2021-06-26,19.816,22.726,21.287134,8738043
2021-06-01,27.234,28.881,27.998646,8739803
2021-06-06,27.976,29.229,28.56172,8739803
2021-06-11,27.585,29.472,28.449097,8739803
2021-06-16,27.005,28.806,28.070467,8739803
2021-06-21,27.736,29.232,28.451046,8739803
2021-06-26,27.008,30.082,28.515562,8739803
2021-06-01,21.306,21.506,21.417763,8764044
2021-06-06,21.25,21.66,21.4445,8764044
2021-06-11,21.06,21.437,21.257397,8764044
2021-06-16,20.906,21.122,21.023933,8764044
2021-06-21,21.276,21.424,21.342167,8764044
2021-06-26,20.764,21.217,21.0067,8764044
2021-06-01,24.452,25.719,25.120813,8764227
2021-06-06,24.744,26.519,25.649084,8764227
2021-06-11,24.167,26.165,25.259726,8764227
2021-06-16,24.203,25.472,24.884829,8764227
2021-06-21,24.839,26.001,25.534946,8764227
2021-06-26,23.845,26.142,25.27608,8764227
2021-06-01,13.114,14.806,14.090187,8764314
2021-06-06,13.281,15.446,14.622042,8764314
2021-06-11,12.589,15.174,14.152704,8764314
2021-06-16,12.831,14.616,13.81212,8764314
2021-06-21,13.353,15.059,14.394862,8764314
2021-06-26,12.241,15.377,14.263929,8764314
2021-06-01,21.302,25.571,23.126617,8447386
2021-06-06,21.417,25.492,23.325888,8447386
2021-06-11,21.716,26.01,23.642841,8447386
2021-06-16,21.886,25.801,23.742546,8447386
2021-06-21,21.447,26.877,23.634258,8447386
2021-06-26,20.591,26.896,23.202776,8447386
2021-06-01,2.234,5.554,3.66855,8452660
2021-06-06,2.385,5.669,3.8694751,8452660
2021-06-11,2.644,6.168,4.2002416,8452660
2021-06-16,2.894,6.001,4.2866917,8452660
2021-06-21,2.369,6.936,4.151058,8452660
2021-06-26,1.66,6.824,3.6802416,8452660
2021-06-01,18.993,23.038,20.700691,8452944
2021-06-06,19.144,22.972,20.932343,8452944
2021-06-11,19.436,23.524,21.234234,8452944
2021-06-16,19.521,23.33,21.288334,8452944
2021-06-21,19.114,24.318,21.19432,8452944
2021-06-26,18.31,24.298,20.727755,8452944
2021-06-01,3.986,8.353,5.8221707,8454000
2021-06-06,4.177,8.186,6.0512,8454000
2021-06-11,4.413,8.743,6.3499794,8454000
2021-06-16,4.482,8.563,6.3754,8454000
2021-06-21,4.075,9.669,6.3453336,8454000
2021-06-26,3.245,9.613,5.891275,8454000
2021-06-01,23.366,26.936,24.884792,8454049
2021-06-06,23.478,26.982,25.088438,8454049
2021-06-11,23.757,27.556,25.441963,8454049
2021-06-16,23.921,27.287,25.485346,8454049
2021-06-21,23.478,28.271,25.372692,8454049
2021-06-26,22.717,28.196,24.901371,8454049
2021-06-01,18.465,24.721,21.683838,8465705
2021-06-06,18.983,25.148,21.874496,8465705
2021-06-11,19.016,25.823,22.502491,8465705
2021-06-16,19.009,25.144,22.286459,8465705
2021-06-21,18.366,25.974,22.04099,8465705
2021-06-26,17.572,26.253,21.929537,8465705
2021-06-01,3.704,6.302,5.1692123,8461490
2021-06-06,4.196,6.831,5.353892,8461490
2021-06-11,4.209,7.26,5.7409,8461490
2021-06-16,4.206,6.86,5.7279835,8461490
2021-06-21,3.881,7.641,5.543792,8461490
2021-06-26,3.133,7.293,5.1780624,8461490
2021-06-01,13.166,20.315,16.754274,8516945
2021-06-06,13.622,20.663,16.92025,8516945
2021-06-11,13.786,21.427,17.754517,8516945
2021-06-16,13.734,20.778,17.385038,8516945
2021-06-21,12.904,21.594,17.088188,8516945
2021-06-26,11.896,21.818,17.048288,8516945
2021-06-01,3.297,8.258,5.9935417,8518750
2021-06-06,3.967,8.383,6.1044374,8518750
2021-06-11,4.295,9.354,6.7623167,8518750
2021-06-16,3.986,8.645,6.462321,8518750
2021-06-21,3.57,9.652,6.386354,8518750
2021-06-26,2.851,9.656,6.064121,8518750
2021-06-01,4.341,9.567,7.148842,8519483
2021-06-06,5.013,9.698,7.2647123,8519483
2021-06-11,5.299,10.558,7.929875,8519483
2021-06-16,5.013,9.8,7.562646,8519483
2021-06-21,4.488,10.915,7.516221,8519483
2021-06-26,3.796,11.01,7.1829457,8519483
2021-06-01,2.667,7.625,5.302592,8531680
2021-06-06,3.255,7.762,5.4370832,8531680
2021-06-11,3.609,8.645,6.0205626,8531680
2021-06-16,3.396,8.058,5.789175,8531680
2021-06-21,2.897,9.058,5.705446,8531680
2021-06-26,2.178,9.091,5.3066,8531680
2021-06-01,22.431,23.885,23.138512,8741533
2021-06-06,23.11,24.295,23.706928,8741533
2021-06-11,22.523,24.311,23.367617,8741533
2021-06-16,22.257,23.94,23.132591,8741533
2021-06-21,22.52,24.14,23.370737,8741533
2021-06-26,22.264,24.993,23.669804,8741533
2021-06-01,24.452,27.047,25.800217,8722956
2021-06-06,24.255,26.801,25.58967,8722956
2021-06-11,24.006,26.781,25.329363,8722956
2021-06-16,24.495,26.919,25.709263,8722956
2021-06-21,23.632,27.021,25.376759,8722956
2021-06-26,23.494,27.136,25.288328,8722956
2021-06-01,30.344,31.526,30.985704,8762075
